Id,experiencia_profissional_prejudicada,Não acredito que minha experiência profissional seja afetada,Experiencia prejudicada devido a minha Cor Raça Etnia,Experiencia prejudicada devido a minha identidade de gênero,Experiencia prejudicada devido ao fato de ser PCD,aspectos_prejudicados,Quantidade de oportunidades de emprego/vagas recebidas,Senioridade das vagas recebidas em relação à sua experiência,Aprovação em processos seletivos/entrevistas,Oportunidades de progressão de carreira,Velocidade de progressão de carreira,Nível de cobrança no trabalho/Stress no trabalho,Atenção dada diante das minhas opiniões e ideias
uvr3t5qzdm62dnssx9uvr3t5012ly8eq,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Atenção dada pelas pessoas diante das minhas opiniões e ideias, Velocidade de progressão de carreira, Oportunidades de progressão de carreira, Senioridade das vagas recebidas em relação à sua experiência, Relação com outros membros da empresa, em momentos de trabalho",0.0,1.0,0.0,1.0,1.0,0.0,1.0
uwg9tle8g9lf1bvcrabquwg9thlwua73,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Relação com outros membros da empresa, em momentos de trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Nível de cobrança no trabalho / Stress no trabalho, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Velocidade de progressão de carreira, Oportunidades de progressão de carreira",1.0,1.0,1.0,1.0,1.0,1.0,1.0
uxu4tafuunzzci5qauxuxbvjqkajmh69,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas",0.0,1.0,1.0,0.0,0.0,0.0,0.0
uyfyy11y5r54c881jjjlw9uyfyy1108h,"Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",0.0,0.0,0.0,1.0,"Aprovação em processos seletivos/entrevistas, Nível de cobrança no trabalho / Stress no trabalho",0.0,0.0,1.0,0.0,0.0,1.0,0.0
uzm3gv3cf08ugigxryxyuzm3gve3x02k,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",0.0,1.0,0.0,1.0,1.0,0.0,1.0
v1jmrhp2cne6dy71hstv1jmrhpu7wbix,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Velocidade de progressão de carreira,0.0,0.0,0.0,0.0,1.0,0.0,0.0
v24bd1jt72kyr0aafxrp2v24bd8o5vh2,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho",1.0,1.0,1.0,0.0,1.0,1.0,0.0
v29v9flluvi93sdpv29wwswum561yntr,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,0.0,0.0,0.0,0.0,0.0,0.0
v2o2lvolae43g6jlrv2o60wvo8zx2ar8,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Oportunidades de progressão de carreira",0.0,0.0,0.0,1.0,1.0,1.0,1.0
v3cetjuk2p8ozwo8j32dv3cet7uzaj8p,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Senioridade das vagas recebidas em relação à sua experiência,0.0,1.0,0.0,0.0,0.0,0.0,0.0
v5kb49mlhji9bwlv5kb42qx3akzd7qxn,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Velocidade de progressão de carreira, Oportunidades de progressão de carreira, Aprovação em processos seletivos/entrevistas",0.0,0.0,1.0,1.0,1.0,0.0,1.0
v7p3ftzntq95l6kinf4z9v7p3fdf0rz2,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Aprovação em processos seletivos/entrevistas, Quantidade de oportunidades de emprego/vagas recebidas",1.0,0.0,1.0,0.0,0.0,0.0,0.0
v8lly124h9xf2a66yrlyv8lly1jk4vmk,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Senioridade das vagas recebidas em relação à sua experiência, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Oportunidades de progressão de carreira, Velocidade de progressão de carreira",0.0,1.0,0.0,1.0,1.0,0.0,1.0
vao4advvxbx8ep7pvao4adhi3t90stl7,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Centralização de tarefas domésticas, ou seja, existe uma demanda de tempo que poderia ser utilizada para estudar mais",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaz3cn8pbhvaz3uogpyvbv4r87u3uodi,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Oportunidades de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",1.0,0.0,0.0,1.0,0.0,0.0,1.0
vc98m22xgspm31jqvc98jp0c4fw15l51,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Relação com outros membros da empresa, em momentos de trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias",0.0,0.0,0.0,0.0,1.0,1.0,1.0
ve4i23st6zck1tigve4iw4nie4grg0cv,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Aprovação em processos seletivos/entrevistas, Quantidade de oportunidades de emprego/vagas recebidas, Atenção dada pelas pessoas diante das minhas opiniões e ideias",1.0,0.0,1.0,0.0,0.0,0.0,1.0
vifs7qp4aq7u5rd20imxvifs7qp37ab3,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Quantidade de oportunidades de emprego/vagas recebidas",1.0,0.0,0.0,1.0,1.0,0.0,1.0
vin9fxx6bqhvy5pgqshmqb4vin9fa2vg,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",0.0,1.0,0.0,1.0,1.0,0.0,1.0
vko8vgknoj352b89rvko8v46k6xd8vzl,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,1.0,1.0,0.0,"Aprovação em processos seletivos/entrevistas, Velocidade de progressão de carreira, Quantidade de oportunidades de emprego/vagas recebidas, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",1.0,0.0,1.0,0.0,1.0,0.0,1.0
vm8lts759c3gs27evm8ltgqflfi417tp,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,Velocidade de progressão de carreira,0.0,0.0,0.0,0.0,1.0,0.0,0.0
voc647wvroejew9whvoc64nov3qrs4tf,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,0.0,0.0,1.0,1.0,1.0,1.0
vodjm3y01ny2u60vodjm5b6p65u6rzhk,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas",0.0,1.0,1.0,1.0,1.0,0.0,0.0
voov6fg6gimut3plydvoovna6oxqxb51,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Senioridade das vagas recebidas em relação à sua experiência, Velocidade de progressão de carreira, Oportunidades de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",0.0,1.0,0.0,1.0,1.0,0.0,1.0
vpwo7okm90f6mxeqc7rgvpwo7ovzqvx8,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Velocidade de progressão de carreira,0.0,0.0,0.0,0.0,1.0,0.0,0.0
vsxht52e6ycc7ibvsxhe92ytgoxrrczt,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Nível de cobrança no trabalho / Stress no trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,0.0,0.0,0.0,0.0,1.0,0.0
vtyb9o2g0lax82fc5vty3oi969xkjp88,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Atenção dada pelas pessoas diante das minhas opiniões e ideias",1.0,0.0,1.0,0.0,0.0,0.0,1.0
vwejhwrg1ouacr8dmcjgvwejhwyw2qbb,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Oportunidades de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,0.0,0.0,1.0,0.0,1.0,1.0
vwvrunww3h2tc30ulpvavwvrunh0zcug,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Senioridade das vagas recebidas em relação à sua experiência",0.0,1.0,0.0,1.0,1.0,0.0,0.0
vyhm4dlfgx5ucnfajvyhm4d0uvljz3s3,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,1.0,0.0,1.0,1.0,0.0,1.0
vyifqbbiwd5wg2ygntqvyifqbv8doi45,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero, Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,1.0,0.0,"Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",0.0,0.0,0.0,0.0,1.0,0.0,1.0
vyx64vbse5ilvyx64g3goma2bi7dvblj,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",0.0,0.0,0.0,0.0,1.0,0.0,1.0
vz33bp3l0jdlvzzbikx2hreiuzcr8fy3,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,1.0,1.0,1.0,1.0,0.0,1.0
w27r2yjwh544b9f6rzfuiw27r2y8cau0,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Oportunidades de progressão de carreira, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,0.0,0.0,1.0,0.0,0.0,0.0
w2lvucrzelxhegij9tzw2lvucrx7spgo,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",0.0,1.0,0.0,1.0,0.0,0.0,1.0
w32qydak4p89axqgbw32qc5n2ipn2fwi,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Relação com outros membros da empresa, em momentos de trabalho",0.0,0.0,0.0,0.0,0.0,0.0,0.0
w4ghhfyu4zgltah9xh4lw4ghhfamnfsq,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Oportunidades de progressão de carreira,0.0,0.0,0.0,1.0,0.0,0.0,0.0
w5y1tylg5nxa9d6qlw5y1tyl3n0fyjsp,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Velocidade de progressão de carreira,0.0,0.0,0.0,0.0,1.0,0.0,0.0
w63prwcs7ftz5gw63pp2kju35vlrzvam,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",0.0,0.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",1.0,1.0,1.0,0.0,1.0,0.0,1.0
w6ibrrao20bswjwooz2w6ibrrkx88b83,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Senioridade das vagas recebidas em relação à sua experiência,0.0,1.0,0.0,0.0,0.0,0.0,0.0
w7jd04qe4t8jrqgjpe1jw7jd04qi1ofo,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero, Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,1.0,0.0,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias",1.0,1.0,0.0,1.0,1.0,1.0,1.0
w8yj89gr6nua42y8tw8yj89gac4jnv6o,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,Aprovação em processos seletivos/entrevistas,0.0,0.0,1.0,0.0,0.0,0.0,0.0
w9wr825wljvtdq4fieiw9w9mnopn02xz,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",0.0,1.0,0.0,0.0,"Velocidade de progressão de carreira, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",0.0,0.0,0.0,0.0,1.0,0.0,0.0
